pmon_snapshot(pid,sm,mem,enc,dec,command) - sampled every 1s
#Date        Time         gpu         pid   type     sm    mem    enc    dec    jpg    ofa     fb   ccpm    command 
#YYYYMMDD    HH:MM:SS     Idx           #    C/G      %      %      %      %      %      %     MB     MB    name 
 20260419    17:02:43       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:02:44       0    2163741     C     35     14      -      -      -      -   2548      0    python         
 20260419    17:02:45       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:02:46       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:02:47       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:02:48       0    2163741     C     25      9      -      -      -      -   2548      0    python         
 20260419    17:02:49       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:02:50       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:02:51       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:02:52       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:02:53       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:02:54       0    2163741     C     36     14      -      -      -      -   2548      0    python         
 20260419    17:02:55       0    2163741     C     35     14      -      -      -      -   2548      0    python         
 20260419    17:02:56       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:02:57       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:02:58       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:02:59       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:03:00       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:03:01       0    2163741     C     39     16      -      -      -      -   2548      0    python         
 20260419    17:03:03       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:03:04       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:03:05       0    2163741     C     38     14      -      -      -      -   2548      0    python         
 20260419    17:03:06       0    2163741     C     34     14      -      -      -      -   2548      0    python         
 20260419    17:03:07       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:03:08       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:03:09       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:03:10       0    2163741     C     39     16      -      -      -      -   2548      0    python         
 20260419    17:03:11       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:03:12       0    2163741     C     40     15      -      -      -      -   2548      0    python         
 20260419    17:03:13       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:03:14       0    2163741     C     34     13      -      -      -      -   2548      0    python         
 20260419    17:03:15       0    2163741     C     36     14      -      -      -      -   2548      0    python         
 20260419    17:03:16       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:03:17       0    2163741     C     38     15      -      -      -      -   2548      0    python         
#Date        Time         gpu         pid   type     sm    mem    enc    dec    jpg    ofa     fb   ccpm    command 
#YYYYMMDD    HH:MM:SS     Idx           #    C/G      %      %      %      %      %      %     MB     MB    name 
 20260419    17:03:18       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:03:19       0    2163741     C     39     16      -      -      -      -   2548      0    python         
 20260419    17:03:20       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:03:21       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:03:22       0    2163741     C     36     14      -      -      -      -   2548      0    python         
 20260419    17:03:23       0    2163741     C     38     14      -      -      -      -   2548      0    python         
 20260419    17:03:24       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:03:25       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:03:26       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:03:27       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:03:29       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:03:30       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:03:31       0    2163741     C     38     15      -      -      -      -   2548      0    python         
 20260419    17:03:32       0    2163741     C     35     13      -      -      -      -   2548      0    python         
 20260419    17:03:33       0    2163741     C     35     14      -      -      -      -   2548      0    python         
 20260419    17:03:34       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:03:35       0    2163741     C     39     16      -      -      -      -   2548      0    python         
 20260419    17:03:36       0    2163741     C     39     16      -      -      -      -   2548      0    python         
 20260419    17:03:37       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:03:38       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:03:39       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:03:40       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:03:41       0    2163741     C     35     14      -      -      -      -   2548      0    python         
 20260419    17:03:42       0    2163741     C     35     14      -      -      -      -   2548      0    python         
 20260419    17:03:43       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:03:44       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:03:45       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:03:46       0    2163741     C     39     15      -      -      -      -   2548      0    python         
 20260419    17:03:47       0    2163741     C     38     14      -      -      -      -   2548      0    python         
 20260419    17:03:48       0    2163741     C     18      5      -      -      -      -    464      0    python         
 20260419    17:03:49       0          -     -      -      -      -      -      -      -      -      -    -              
