timestamp,index,memory.used(MiB),util.gpu(%),util.mem(%),temp(C),power(W)
2026/04/13 19:27:55.614, 0, 3476, 100, 0, 43, 44.70
2026/04/13 19:27:55.617, 1, 3476, 100, 0, 43, 45.18
2026/04/13 19:27:56.623, 0, 3476, 100, 0, 43, 44.70
2026/04/13 19:27:56.626, 1, 3476, 100, 0, 43, 45.18
2026/04/13 19:27:57.630, 0, 3476, 100, 0, 43, 44.71
2026/04/13 19:27:57.632, 1, 3476, 100, 0, 42, 45.18
2026/04/13 19:27:58.637, 0, 3476, 100, 0, 43, 44.60
2026/04/13 19:27:58.639, 1, 3476, 100, 0, 42, 45.09
2026/04/13 19:27:59.643, 0, 3476, 100, 0, 42, 44.62
2026/04/13 19:27:59.646, 1, 3476, 100, 0, 42, 45.09
2026/04/13 19:28:00.649, 0, 3476, 100, 0, 42, 44.62
2026/04/13 19:28:00.654, 1, 3476, 100, 0, 42, 45.09
2026/04/13 19:28:01.658, 0, 3476, 100, 0, 42, 44.42
2026/04/13 19:28:01.660, 1, 3476, 100, 0, 42, 45.09
2026/04/13 19:28:02.664, 0, 3476, 100, 0, 42, 44.42
2026/04/13 19:28:02.667, 1, 3476, 100, 0, 42, 45.09
2026/04/13 19:28:03.671, 0, 3476, 100, 0, 42, 44.42
2026/04/13 19:28:03.673, 1, 3476, 100, 0, 42, 44.99
2026/04/13 19:28:04.677, 0, 3476, 100, 0, 42, 44.32
2026/04/13 19:28:04.680, 1, 3476, 100, 0, 42, 44.99
2026/04/13 19:28:05.686, 0, 3476, 100, 0, 42, 44.32
2026/04/13 19:28:05.689, 1, 3476, 100, 0, 42, 44.79
2026/04/13 19:28:06.692, 0, 3476, 100, 0, 42, 44.32
2026/04/13 19:28:06.695, 1, 3476, 100, 0, 42, 44.89
2026/04/13 19:28:07.699, 0, 3476, 100, 0, 42, 44.32
2026/04/13 19:28:07.702, 1, 3476, 100, 0, 41, 44.79
2026/04/13 19:28:08.705, 0, 3476, 100, 0, 42, 44.32
2026/04/13 19:28:08.708, 1, 3476, 100, 0, 41, 44.79
2026/04/13 19:28:09.712, 0, 3476, 100, 0, 41, 44.23
2026/04/13 19:28:09.714, 1, 3476, 100, 0, 41, 44.70
2026/04/13 19:28:10.718, 0, 3476, 100, 0, 41, 44.23
2026/04/13 19:28:10.724, 1, 3476, 100, 0, 41, 44.70
2026/04/13 19:28:11.728, 0, 3476, 100, 0, 41, 44.23
2026/04/13 19:28:11.730, 1, 3476, 100, 0, 41, 44.70
2026/04/13 19:28:12.734, 0, 3476, 100, 0, 41, 44.23
2026/04/13 19:28:12.740, 1, 3476, 100, 0, 41, 44.71
2026/04/13 19:28:13.744, 0, 3476, 100, 0, 41, 44.23
2026/04/13 19:28:13.746, 1, 3476, 100, 0, 41, 44.60
2026/04/13 19:28:14.753, 0, 3476, 100, 0, 41, 44.03
2026/04/13 19:28:14.755, 1, 3476, 100, 0, 41, 44.70
2026/04/13 19:28:15.759, 0, 3476, 100, 0, 41, 43.94
2026/04/13 19:28:15.762, 1, 3476, 100, 0, 41, 44.61
2026/04/13 19:28:16.766, 0, 3476, 100, 0, 41, 43.94
2026/04/13 19:28:16.771, 1, 3476, 100, 0, 41, 44.60
2026/04/13 19:28:17.774, 0, 3476, 100, 0, 41, 43.94
2026/04/13 19:28:17.777, 1, 3476, 100, 0, 41, 44.50
2026/04/13 19:28:18.782, 0, 3476, 100, 0, 41, 43.92
2026/04/13 19:28:18.785, 1, 3476, 100, 0, 40, 44.60
2026/04/13 19:28:19.789, 0, 3476, 100, 0, 41, 43.84
2026/04/13 19:28:19.793, 1, 3476, 100, 0, 40, 44.50
2026/04/13 19:28:20.797, 0, 3476, 100, 0, 40, 43.94
2026/04/13 19:28:20.802, 1, 3476, 100, 0, 40, 44.50
2026/04/13 19:28:21.806, 0, 3476, 100, 0, 40, 43.84
2026/04/13 19:28:21.809, 1, 3476, 100, 0, 40, 44.40
2026/04/13 19:28:22.814, 0, 3476, 100, 0, 40, 43.84
2026/04/13 19:28:22.817, 1, 3476, 100, 0, 40, 44.31
2026/04/13 19:28:23.820, 0, 3476, 100, 0, 40, 43.84
2026/04/13 19:28:23.823, 1, 3476, 100, 0, 40, 44.32
2026/04/13 19:28:24.827, 0, 3476, 100, 0, 40, 43.84
2026/04/13 19:28:24.830, 1, 3476, 100, 0, 40, 44.31
2026/04/13 19:28:25.834, 0, 3476, 100, 0, 40, 43.84
2026/04/13 19:28:25.836, 1, 3476, 100, 0, 40, 44.31
2026/04/13 19:28:26.840, 0, 3476, 100, 0, 40, 43.84
2026/04/13 19:28:26.843, 1, 3476, 100, 0, 40, 44.31
2026/04/13 19:28:27.849, 0, 3476, 100, 0, 40, 43.75
2026/04/13 19:28:27.852, 1, 3476, 100, 0, 40, 44.21
